,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.9802955665024631,0.9722222222222222,0.8571428571428571,1.0,1.0,0.9258200997725514,0.8571428571428571
2,0.9835390946502057,0.9166666666666666,1.0,0.8888888888888888,0.75,0.9428090415820634,1.125
3,0.9888888888888889,0.9722222222222222,1.0,0.9666666666666667,0.8571428571428571,0.983192080250175,1.0344827586206897
4,0.96875,0.9444444444444444,1.0,0.9166666666666666,0.8571428571428571,0.9574271077563381,1.090909090909091
5,0.9888888888888889,0.9166666666666666,0.8333333333333334,0.9333333333333333,0.7142857142857143,0.8819171036881969,0.8928571428571429
6,1.0,0.9722222222222222,0.9230769230769231,1.0,1.0,0.9607689228305228,0.9230769230769231
7,0.9818181818181818,0.9166666666666666,0.8181818181818182,0.96,0.9,0.8862587350511957,0.8522727272727274
8,0.9821428571428572,0.9444444444444444,0.75,1.0,1.0,0.8660254037844386,0.75
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
